Library,Module,Caller,API Name,Inputs,Outputs
torch,nn,,MaxPool2d,['hyperparameter'],['model']
torch,nn,,MaxPool3d,['hyperparameter'],['model']
torch,nn,,RNN,['hyperparameter'],['model']
torch,nn,,Sequential,['model'],['model']
torch,nn,,Transformer,['hyperparameter'],['model']
torch,nn,,TransformerDecoder,['hyperparameter'],['model']
torch,nn,,TransformerEncoder,['hyperparameter'],['model']
torch,nn.functional,,relu,['data'],['data']
torch,nn.functional,,softmax,['data'],['data']
torch,optim,,ASGD,"['model', 'hyperparameter']",['model']
torch,optim,,Adadelta,"['model', 'hyperparameter']",['model']
torch,optim,,Adagrad,"['model', 'hyperparameter']",['model']
torch,optim,,Adam,"['model_parameters', 'hyperparameter']",['optimizer']
torch,optim,,AdamW,"['model', 'hyperparameter']",['model']
torch,optim,,Adamax,"['model', 'hyperparameter']",['model']
torch,optim,,LBFGS,"['model', 'hyperparameter']",['model']
torch,optim,,NAdam,"['model', 'hyperparameter']",['model']
torch,optim,,RAdam,"['model', 'hyperparameter']",['model']
torch,optim,,RMSprop,"['model', 'hyperparameter']",['model']
torch,optim,,SGD,"['model_parameters', 'hyperparameter']",['optimizer']
torch,optim,,SparseAdam,"['model', 'hyperparameter']",['model']
torch,utils.data,,DataLoader,['data'],['data']
torch,utils.data,,TensorDataset,"['features', 'labels']",['data']
torch,,model,backward,[],[]
torch,,model,forward,['features'],['predictions']
torch,,optimizer,step,[],[]
torch,,optimizer,zero_grad,[],[]
torch,,,abs,['data'],['data']
torch,,,acos,['data'],['data']
torch,,,add,"['data', 'data']",['data']
torch,,,addcdiv,"['data', 'data', 'data']",['data']
torch,,,addcmul,"['data', 'data', 'data']",['data']
torch,,,asin,['data'],['data']
torch,,,atan,['data'],['data']
torch,,,atan2,"['data', 'data']",['data']
torch,,,bitwise_and,"['data', 'data']",['data']
torch,,,bitwise_not,['data'],['data']
torch,,,bitwise_or,"['data', 'data']",['data']
torch,,,bitwise_xor,"['data', 'data']",['data']
torch,,,ceil,['data'],['data']
torch,,,clamp,"['data', 'hyperparameter']",['data']
torch,,,cos,['data'],['data']
torch,,,cosh,['data'],['data']
torch,,,div,"['data', 'data']",['data']
torch,,,erf,['data'],['data']
torch,,,erfc,['data'],['data']
torch,,,erfinv,['data'],['data']
torch,,,exp,['data'],['data']
torch,,,expm1,['data'],['data']
torch,,,floor,['data'],['data']
torch,,,fmod,"['data', 'data']",['data']
torch,,,frac,['data'],['data']
torch,,,lerp,"['data', 'data', 'data']",['data']
torch,,,load,['file_path'],['model']
torch,,,log,['data'],['data']
torch,,,log10,['data'],['data']
torch,,,log1p,['data'],['data']
torch,,,log2,['data'],['data']
torch,,,mul,"['data', 'data']",['data']
torch,,,neg,['data'],['data']
torch,,,pow,"['data', 'hyperparameter']",['data']
torch,,,reciprocal,['data'],['data']
torch,,,remainder,"['data', 'data']",['data']
torch,,,round,['data'],['data']
torch,,,rsqrt,['data'],['data']
torch,,,save,"['model', 'file_path']",[]
torch,,,sigmoid,['data'],['data']
torch,,,sign,['data'],['data']
torch,,,sin,['data'],['data']
torch,,,tensor,['data'],['data']
torchvision,datasets,,CIFAR10,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,CIFAR100,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,Caltech101,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,Caltech256,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,CelebA,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,Cityscapes,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,CocoCaptions,"['file_path', 'file_path']",['data']
torchvision,datasets,,CocoDetection,"['file_path', 'file_path']",['data']
torchvision,datasets,,DatasetFolder,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,EMNIST,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,FakeData,['hyperparameter'],['data']
torchvision,datasets,,FashionMNIST,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,Flickr30k,"['file_path', 'file_path']",['data']
torchvision,datasets,,Flickr8k,"['file_path', 'file_path']",['data']
torchvision,datasets,,HMDB51,"['file_path', 'file_path']",['data']
torchvision,datasets,,ImageFolder,['file_path'],['data']
torchvision,datasets,,ImageNet,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,KMNIST,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,Kinetics400,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,Kitti,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,LSUN,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,MNIST,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,Omniglot,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,PhotoTour,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,QMNIST,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,SBD,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,SBU,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,STL10,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,SVHN,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,UCF101,"['file_path', 'file_path']",['data']
torchvision,datasets,,USPS,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,VOCDetection,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,VOCSegmentation,"['file_path', 'hyperparameter']",['data']
torchvision,datasets,,WIDERFace,"['file_path', 'hyperparameter']",['data']
torchvision,models,,alexnet,['hyperparameter'],['model']
torchvision,models,,convnext_tiny,['hyperparameter'],['model']
torchvision,models,,densenet121,['hyperparameter'],['model']
torchvision,models,,densenet169,['hyperparameter'],['model']
torchvision,models,,efficientnet_b0,['hyperparameter'],['model']
torchvision,models,,efficientnet_b7,['hyperparameter'],['model']
torchvision,models,,googlenet,['hyperparameter'],['model']
torchvision,models,,inception_v3,['hyperparameter'],['model']
torchvision,models,,mnasnet1_0,['hyperparameter'],['model']
torchvision,models,,mobilenet_v2,['hyperparameter'],['model']
torchvision,models,,mobilenet_v3_large,['hyperparameter'],['model']
torchvision,models,,mobilenet_v3_small,['hyperparameter'],['model']
torchvision,models,,regnet_y_400mf,['hyperparameter'],['model']
torchvision,models,,resnet101,['hyperparameter'],['model']
torchvision,models,,resnet18,['hyperparameter'],['model']
torchvision,models,,resnet34,['hyperparameter'],['model']
torchvision,models,,resnet50,['hyperparameter'],['model']
torchvision,models,,resnext50_32x4d,['hyperparameter'],['model']
torchvision,models,,shufflenet_v2_x1_0,['hyperparameter'],['model']
torchvision,models,,squeezenet1_0,['hyperparameter'],['model']
torchvision,models,,vgg11,['hyperparameter'],['model']
torchvision,models,,vgg16,['hyperparameter'],['model']
torchvision,models,,vgg19,['hyperparameter'],['model']
torchvision,models,,wide_resnet50_2,['hyperparameter'],['model']
torchvision,,model,__call__,['data'],['data']
torchvision,transforms,,CenterCrop,['hyperparameter'],['data transformer']
torchvision,transforms,,ColorJitter,['hyperparameter'],['data transformer']
torchvision,transforms,,Compose,['hyperparameter'],['data transformer']
torchvision,transforms,,ConvertImageDtype,['hyperparameter'],['data transformer']
torchvision,transforms,,FiveCrop,['hyperparameter'],['data transformer']
torchvision,transforms,,GaussianBlur,['hyperparameter'],['data transformer']
torchvision,transforms,,Grayscale,['hyperparameter'],['data transformer']
torchvision,transforms,,InterpolationMode,['hyperparameter'],['hyperparameter']
torchvision,transforms,,Lambda,['hyperparameter'],['data transformer']
torchvision,transforms,,LinearTransformation,"['data', 'data']",['data transformer']
torchvision,transforms,,Normalize,"['hyperparameter', 'hyperparameter']",['data transformer']
torchvision,transforms,,PILToTensor,[],['data transformer']
torchvision,transforms,,Pad,['hyperparameter'],['data transformer']
torchvision,transforms,,RandomAffine,['hyperparameter'],['data transformer']
torchvision,transforms,,RandomApply,['hyperparameter'],['data transformer']
torchvision,transforms,,RandomChoice,['hyperparameter'],['data transformer']
torchvision,transforms,,RandomCrop,['hyperparameter'],['data transformer']
torchvision,transforms,,RandomErasing,['hyperparameter'],['data transformer']
torchvision,transforms,,RandomGrayscale,['hyperparameter'],['data transformer']
torchvision,transforms,,RandomHorizontalFlip,['hyperparameter'],['data transformer']
torchvision,transforms,,RandomOrder,['hyperparameter'],['data transformer']
torchvision,transforms,,RandomPerspective,['hyperparameter'],['data transformer']
torchvision,transforms,,RandomResizedCrop,['hyperparameter'],['data transformer']
torchvision,transforms,,RandomRotation,['hyperparameter'],['data transformer']
torchvision,transforms,,RandomSizedCrop,['hyperparameter'],['data transformer']
torchvision,transforms,,RandomVerticalFlip,['hyperparameter'],['data transformer']
torchvision,transforms,,Resize,['hyperparameter'],['data transformer']
torchvision,transforms,,TenCrop,['hyperparameter'],['data transformer']
torchvision,transforms,,ToPILImage,[],['data transformer']
torchvision,transforms,,ToTensor,[],['data transformer']
transformers,,model,__call__,['data'],['predictions']
transformers,,model,batch_encode_plus,['data'],['data']
transformers,,model,decode,['data'],['data']
transformers,,model,encode,['data'],['data']
transformers,,model,encode_plus,['data'],['data']
transformers,,model,evaluate,['data'],['metric']
transformers,,model,generate,['data'],['data']
transformers,,model,predict,['data'],['predictions']
transformers,,model,push_to_hub,['hyperparameter'],[]
transformers,,model,save_pretrained,['file_path'],[]
transformers,,model,train,[],['metric']
transformers,,,AutoConfig.from_pretrained,['file_path'],['model']
transformers,,,AutoModel.from_pretrained,['file_path'],['model']
transformers,,,AutoModelForCausalLM.from_pretrained,['file_path'],['model']
transformers,,,AutoModelForMaskedLM.from_pretrained,['file_path'],['model']
transformers,,,AutoModelForQuestionAnswering.from_pretrained,['file_path'],['model']
transformers,,,AutoModelForSeq2SeqLM.from_pretrained,['file_path'],['model']
transformers,,,AutoModelForSequenceClassification.from_pretrained,['file_path'],['model']
transformers,,,AutoModelForTokenClassification.from_pretrained,['file_path'],['model']
transformers,,,AutoTokenizer.from_pretrained,['file_path'],['model']
transformers,,,DataCollatorForLanguageModeling,['model'],['helper']
transformers,,,DataCollatorForSeq2Seq,['model'],['helper']
transformers,,,DataCollatorForTokenClassification,['model'],['helper']
transformers,,,DataCollatorWithPadding,['model'],['helper']
transformers,,,Trainer,['hyperparameter'],['model']
transformers,,,TrainingArguments,['hyperparameter'],['hyperparameter']
transformers,,,default_data_collator,['data'],['data']
transformers,,,pipeline,['hyperparameter'],['model']
xgboost,,model,fit,"['features', 'labels']",['trained_model']
xgboost,,trained_model,predict,['features'],['predictions']
xgboost,,trained_model,save_model,['file_path'],[]
xgboost,,,DMatrix,"['features', 'labels']",['data']
xgboost,,,XGBClassifier,['hyperparameter'],['model']
xgboost,,,XGBRegressor,['hyperparameter'],['model']
xgboost,,,train,"['hyperparameter', 'data']",['trained_model']
sklearn,,data transformer,fit_transform,['features'],['features']
sklearn,,data transformer,transform,['features'],['features']
sklearn,,model,fit_predict,['features'],['predictions']
